,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2864,2864,2dbA4sPwu3iK72c0mA6907,Red Hot Chili Peppers,Return of the Dream Canteen,Bella,66,291346,False,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4,alt-rock
59080,59080,49K6Q7xUpT4YK8Ub74mE4F,Alphaxone,Absence of Motion,Appearance,9,408128,False,0.059,0.0933,5,-24.208,1,0.0466,0.221,0.787,0.107,0.0382,62.083,4,iranian
82788,82788,4Rfh6I1TAB7vXCK0A6k8sH,The Queers,Don't Back Down,Born To Do Dishes,22,115466,False,0.269,0.893,7,-3.595,1,0.0397,0.00018,0.0,0.498,0.879,178.687,4,power-pop
70771,70771,5g0IODsL7hiPxExwKNjIPo,Faye Wong,Coming Home,容易受傷的女人,47,260666,False,0.61,0.327,9,-10.646,0,0.0283,0.689,0.0,0.147,0.214,132.09,4,mandopop
90074,90074,3Ma7En4uWNtzGAhXHVfmCY,The Platters,A Very 60s Christmas,"Rudolph, The Red Nosed Reindeer",0,112960,False,0.576,0.682,3,-4.212,1,0.0369,0.726,0.0,0.236,0.919,145.274,4,rock-n-roll
3698,3698,2cx1tIGxn0EHZPN3pDkWsH,Sturgill Simpson,Country Road Songs,Brace for Impact - Live a Little,0,349266,False,0.616,0.706,0,-6.846,1,0.0233,0.00975,0.309,0.111,0.655,89.995,4,alternative
74315,74315,56FdRY4mgXyS4HC0lZdwkX,MAR ABERTO,Produtividade,Produtividade,43,159000,False,0.618,0.42,7,-9.903,1,0.106,0.294,0.0,0.117,0.922,151.387,4,mpb
103428,103428,2AlC6gNcNd2jSjs1X4lOUF,Majid Jordan,Gourmet Soul,Waves of Blue,0,208746,False,0.652,0.861,6,-4.863,0,0.0565,0.00743,2.25e-05,0.337,0.333,99.983,4,soul
53945,53945,63FDsukmewLm1mFS3haA9H,twocolors,Arbeitsmusik Herbst/Winter 2022/2023,Heavy Metal Love,0,132000,False,0.768,0.767,5,-8.06,0,0.0358,0.194,0.0,0.121,0.457,125.029,4,house
30726,30726,47OVNnZJzIkrsEiZ4n187p,Jonas Blue;William Singe,Mama,Mama,61,184133,False,0.737,0.792,11,-4.117,0,0.0416,0.102,0.0,0.0532,0.543,104.012,4,edm
111820,111820,5WRn4yLpfAMerAH5zaiHO0,UNKLE,War Stories,Burn My Shadow (featuring Ian Astbury),33,299146,False,0.298,0.837,9,-6.095,0,0.0827,0.0337,0.0875,0.121,0.185,193.955,4,trip-hop
68257,68257,0eJ4rwYdkIl4Dz6hY2sNhJ,De La Ghetto,Halloween 2022 Perreo Vol. 5,Sensacion Del Bloque,2,182186,True,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,4,latino
71443,71443,7qzsvHOsaJdefeDwyZNGjY,Clutch,Groove Metal Roots & Branches,Texan Book of the Dead,0,174800,False,0.436,0.88,9,-8.547,1,0.0651,0.0154,0.0,0.205,0.683,112.012,4,metal
29348,29348,3rkB29gfzjboamcQNo5tSS,Seven Lions;Eli Teplin,Beyond The Veil,Between (feat. Eli Teplin),0,237539,False,0.417,0.502,0,-10.996,0,0.0377,0.768,0.759,0.081,0.182,140.091,4,dubstep
41580,41580,3FADI5nLj2AmF6WyWT2O0U,Håkan Hellström,Jag hatar att jag älskar dig och jag älskar dig så mycket att jag hatar mig,Båda Sidor Nu,24,270720,False,0.552,0.224,2,-9.701,1,0.0305,0.888,2.44e-06,0.142,0.263,107.937,4,goth
38810,38810,7qRmdDl9dnHkFT4MMboG7Y,Royal Blood,Royal Blood,Come on Over,53,173826,False,0.505,0.906,7,-5.127,1,0.0399,0.000333,0.000127,0.29,0.553,107.855,4,garage
80366,80366,6ZmtxXUXRVjxOhugKkmerC,The Local Train,Aalas Ka Pedh,Dil Mere,63,211290,False,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,4,pop-film
12759,12759,1406eGydAvhfLJr58x88QJ,my little airport,介乎法國與旺角的詩意,藍白紅風格練習,26,58789,False,0.469,0.435,4,-9.943,0,0.0544,0.964,0.00286,0.118,0.265,69.551,4,cantopop
39037,39037,0eS2jQVzLptiDcHEV1N9wC,Johann Sebastian Bach;English Baroque Soloists;John Eliot Gardiner,Klassische Weihnachtsmusik,"Christmas Oratorio, BWV 248 / Part Two - For The Second Day Of Christmas: No. 10 Sinfonia",0,319893,False,0.158,0.00972,6,-32.888,1,0.0463,0.949,0.137,0.0955,0.0572,138.062,3,german
30317,30317,6urUsxKmMUmfbraWTeUwgI,Joel Corry;Mabel,Cuddle Up Christmas,I Wish (Christmas Version),0,200595,False,0.652,0.603,0,-6.555,1,0.0317,0.241,0.0,0.132,0.192,106.025,4,edm
78390,78390,44psC0qxcl99mA1AetTF2U,Höhner,Da Simmer Dabei... Die Grössten Partyhits! (Gold Edition),Hey Kölle du bes e Jeföhl - Version 2005,32,242866,False,0.68,0.93,2,-5.052,1,0.0387,0.0377,0.0,0.198,0.805,120.017,4,party
51246,51246,2Vag8ExVU4vAFj1FVvw0yC,Daddy Yankee;Natalia Jiménez,Halloween con perreito,La Noche De Los Dos,0,223360,False,0.762,0.79,9,-3.944,0,0.0988,0.109,2.73e-06,0.172,0.748,129.988,4,hip-hop
27375,27375,2Eb3atthCsxGN4gmxOeCrF,Makoto;Vonné,Motion of Change,What You Need,18,297215,False,0.428,0.921,5,-5.269,0,0.0498,0.000306,0.199,0.0885,0.358,173.959,4,drum-and-bass
111651,111651,1rQEEkWAK49M5jd1CEnsnd,DJ Spooky;Dave Lombardo,Drums Of Death,B- Side Wins Again (2005),29,333080,False,0.661,0.918,9,-6.116,1,0.127,0.0456,0.0,0.377,0.398,104.002,4,trip-hop
90529,90529,5nJhKycfoC8g3ENqwUfj4O,Los Solitarios,12 Grandes exitos Vol. 2,Hoy,32,154546,False,0.471,0.497,4,-9.246,1,0.0272,0.172,0.0,0.0914,0.74,89.839,4,rock-n-roll
98123,98123,6zMa6pq3Te0F9YrEocvgpW,Emma Watson,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),How Does A Moment Last Forever (Montmartre),55,115502,False,0.224,0.118,10,-18.663,1,0.0361,0.915,0.000224,0.3,0.0746,94.705,5,show-tunes
80633,80633,298atiKYvG84VfbXNbZiX5,Vishal Dadlani;Alyssa Mendonsa,Break Ke Baad,Adhoore,60,264210,False,0.799,0.542,0,-7.142,1,0.0308,0.0858,1.5e-06,0.126,0.673,107.993,4,pop-film
69733,69733,3vT5cMwB4zxtPMI2050r7X,Sajeer Koppam;Nysha Fathima,Mazhamegham,Thorathe,22,230060,False,0.327,0.407,5,-9.19,1,0.031,0.756,7.29e-06,0.165,0.235,145.312,3,malay
55242,55242,4LtSTc3xANVhYeeN69nscM,The Local Train,Vaaqif,Aaftaab,58,233471,False,0.464,0.391,6,-9.884,1,0.0384,0.755,9.64e-05,0.105,0.418,106.887,4,indian
37445,37445,6EIVqF0OkgxR49LOohMsxM,Tz da Coronel;CalliCartel,É o Trem!,Mdl City,49,217391,False,0.718,0.439,4,-11.06,0,0.288,0.147,0.0,0.212,0.522,116.0,4,funk
24859,24859,0Ga1CODJzpwFYtRt5PyC73,Aril Brikha,Deeparture in Time - Revisited,Groove La Chord,30,478800,False,0.787,0.906,7,-7.444,1,0.0539,0.000124,0.915,0.15,0.473,132.806,4,detroit-techno
100092,100092,4ic8rMERkpoLQ1tjPrGxwt,Broilers,Puro Amor,Alles wird wieder OK!,43,161078,False,0.687,0.806,2,-5.242,1,0.0438,0.0157,0.0144,0.29,0.731,135.041,4,ska
52821,52821,6wvWBHg6IWBIqs3eFUdNJx,Ernest Tubb,The Country Music Hall Of Fame,Tomorrow Never Comes,12,186946,False,0.561,0.276,0,-11.818,1,0.027,0.94,9.35e-05,0.358,0.693,96.016,4,honky-tonk
7451,7451,1n12RNGAp4vxsjyn0yBwKq,Steve Ivey,30 Bluegrass Gospel Favorites,Just A Closer Walk,13,211106,False,0.584,0.644,9,-7.79,1,0.0325,0.409,0.363,0.208,0.517,117.26,4,bluegrass
92386,92386,6WRey29v6FSsEq2yiTIiWB,The Hillbilly Moon Explosion;Mark Philips,With Monsters and Gods,Jackson,29,185933,False,0.572,0.863,5,-5.265,0,0.0465,0.00487,0.000243,0.248,0.811,141.999,4,rockabilly
53301,53301,11kDth1aKUEUMq9r1pqyds,Travis Scott,ASTROWORLD,5% TINT,79,196138,True,0.712,0.481,4,-5.415,0,0.0487,0.173,0.0,0.241,0.062,140.0,4,house
48164,48164,7L93GESzq43UkKUt5FsOCq,House Of Pain,House of Pain (Fine Malt Lyrics) [30 Years] [Deluxe Edition],Jump Around - 30 Years Remaster,74,218546,True,0.811,0.823,4,-5.921,0,0.0423,0.0553,4.52e-06,0.158,0.827,106.929,4,hardcore
73205,73205,3jMLZmglAXlcw9c6gUpx3b,Sascha Funke,IFA,MZ,45,381996,False,0.666,0.321,1,-11.083,1,0.0843,0.000576,0.798,0.0905,0.399,119.999,4,minimal-techno
45683,45683,6tRcgIoOXfYbpJnTsUyK97,Keola & Kapono Beamer,Honolulu City Lights,Nanakuli,22,170200,False,0.719,0.365,7,-18.87,1,0.0397,0.312,0.0106,0.115,0.837,139.064,4,guitar
66365,66365,5ISxjI9FwApRseY76dAyCT,Koo Koo Kanga Roo,Celebrate This!,Cool Moms,13,162033,False,0.912,0.665,6,-8.271,1,0.0898,0.105,0.0,0.0854,0.841,98.012,4,kids
94421,94421,1UubQzL9nNulJW5DHqMKVO,Ollie,Need Someone,Need Someone,54,183907,True,0.775,0.45,1,-8.752,1,0.112,0.0954,0.0,0.104,0.554,79.987,4,sad
23871,23871,4IKa5EKTmhKvV1wuTJf9Eq,Karen Harding;Digital Farm Animals,Undo My Heart,Undo My Heart,50,180419,False,0.605,0.873,11,-6.267,1,0.035,0.0352,0.0041,0.0644,0.343,122.998,4,deep-house
25356,25356,42aUvJt7Att3m2FeqvtxbH,Akcent,Fara lacrimi,Stay With Me,38,249186,False,0.691,0.819,0,-6.291,1,0.0425,0.05,0.000255,0.273,0.491,128.006,4,disco
38264,38264,4SW84Xh0uzk0yYGGlAgg2B,Pity Party (Girls Club),Healing Process,I Hope Youre Doing Okay,55,120997,False,0.652,0.433,1,-12.873,0,0.13,0.76,0.784,0.229,0.397,123.946,4,garage
96832,96832,5kQs7HBl0U2fEAoIDukOfm,Clara Nunes,Nova Bis - Clara Nunes,Coração Leviano,37,180933,False,0.505,0.665,6,-9.246,1,0.0422,0.0181,0.0,0.35,0.86,108.09,4,samba
15767,15767,72sBNlxNpyHyiTq0X1HMO6,creamy;untrusted;11:11 Music Group;kaii,Lovefool (8D Audio),Lovefool (8D Audio),44,92903,False,0.728,0.149,7,-21.921,1,0.0468,0.801,0.872,0.0985,0.304,107.992,4,chill
17556,17556,0SJ67eb09va4gh0qlD2eSq,JVLIAH,Kiss of Jvdas,Kiss of Jvdas - Original Mix,37,278130,False,0.662,0.892,1,-4.811,0,0.0778,0.00117,0.915,0.199,0.0337,106.947,4,club
66700,66700,6cM8FRo0LMRpkvajjfFsIJ,Patty Shukla,"Bounce, Sing, Learn, Sing",10 Little Kittens,18,143007,False,0.764,0.428,2,-6.99,1,0.0528,0.199,0.0,0.155,0.748,160.088,4,kids
84318,84318,7KA6U0WOHdGxWWLGPYN2Sb,Pink Floyd,A Momentary Lapse of Reason,On the Turning Away,55,341666,False,0.448,0.402,7,-12.135,1,0.03,0.365,0.000746,0.076,0.244,100.454,4,psych-rock
74472,74472,0YDQpShCechcqniNUwj05e,Skank,Maquinarama,Canção Noturna,44,238533,False,0.628,0.735,7,-6.782,1,0.026,0.107,0.118,0.0676,0.683,140.477,4,mpb
67993,67993,5GbmCZ0YPX9V5DsJ48twdO,Timbiriche,Halloween 2022 Pop Vol. 2,Soy Un Desastre,0,234746,False,0.818,0.968,10,-5.865,1,0.0833,0.271,0.0,0.155,0.858,135.726,4,latin
44595,44595,0f7tluw7e76KdjC04QhcWR,The Presidents Of The United States Of America,Kudos to You!,Electric Spider,30,157586,False,0.499,0.747,11,-5.476,1,0.0558,0.0187,9.64e-05,0.0932,0.685,123.347,4,grunge
111935,111935,5asr90As5bXzz4wsZunRcB,Morcheeba,Who Can You Trust? / Beats & B-Sides,Ray Payola,17,482906,False,0.616,0.79,8,-4.78,0,0.0787,0.246,0.733,0.0913,0.556,80.036,4,trip-hop
36071,36071,1HPJOoIVdUPuaebxzMrVaD,F.R. David,Words,Words - Original Version 1983,73,209013,False,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4,french
58148,58148,01zyNwxTMWiqcXUjyijcVR,Wednesday 13,Post-Millennial Noise,Bad Things,0,217560,True,0.449,0.978,0,-2.56,1,0.0757,0.00542,2.32e-06,0.0927,0.548,132.4,4,industrial
76664,76664,6K0Wsyte1xuEj9m4OxBeH3,Il Divo,Siempre,Amor Venme a Buscar,20,253426,False,0.422,0.419,7,-8.761,0,0.0317,0.655,4.27e-05,0.104,0.0852,137.409,4,opera
17841,17841,3394Xch6hlz57FZX6oODGQ,Neoslave,Autoviolator,The New Slaves,16,240875,False,0.487,0.936,11,-3.96,0,0.14,0.000271,0.873,0.121,0.288,159.969,4,club
14240,14240,6h5vhCtXMxAZeV7GiwKoX2,Tatiana,Diversión para los peques,Vamos A Jugar,0,181600,False,0.608,0.885,2,-4.096,1,0.0491,0.132,0.000147,0.148,0.964,168.355,4,children
93880,93880,6aq6GWteiHn1J7MkiIapTl,Vladimir Nechaev;Владимир Бунчиков,Песня Юности (1941 - 1961),Марш молодых строителей,0,164906,False,0.527,0.492,6,-8.267,1,0.0692,0.984,0.0,0.793,0.481,130.901,4,romance
101365,101365,1jOGrPITJsR5AGJo9Cviwj,Pink Noise,Pink Noise Rain Sounds,Tranquil Rain (No Fade),39,117000,False,0.182,0.962,1,-19.911,1,0.111,0.144,0.925,0.42,0.0124,89.053,5,sleep
92499,92499,3N35KfOEekTaN0uctl7gLt,Jan & Dean,Wiggle Wobble (50's & 60's Collection of Music),Heart and Soul,0,129453,False,0.577,0.68,4,-7.362,1,0.0313,0.501,0.0,0.212,0.913,125.069,4,rockabilly
49989,49989,3HUVtV4LgzjFWqxNf3HXup,Wildstylez;Zany;DV8 Rocks!,Lose Control,Ready To Go - Album Edit,19,284124,False,0.621,0.893,0,-4.753,1,0.0361,0.00179,0.00721,0.278,0.252,148.048,4,hardstyle
41143,41143,3m0vZCNkGxG1TCbqWwoBXf,Håkan Hellström,Håkan Boma Ye! (Live),Känn ingen sorg för mig Göteborg (Live),31,279133,False,0.204,0.935,0,-4.181,1,0.0781,0.0105,0.0182,0.899,0.219,121.365,4,goth
38971,38971,36V2f26dXx591Z9EuNIdPO,Pist Idiots,Idiocracy,Deadshit,25,135777,True,0.348,0.982,4,-3.453,0,0.0993,0.000239,0.0575,0.661,0.27,99.116,4,garage
67629,67629,0MbQNJzr6ysEjjPbL75E4f,"Tito ""El Bambino"";Randy",Última Misión Reggaeton,Siente El Boom,0,188733,False,0.804,0.745,4,-5.805,0,0.0744,0.112,0.0,0.0925,0.512,95.024,4,latin
105419,105419,6Tec5HNYTRuBnTRkmO4pfX,Timothy Infinite,Electrolytes,Electrolytes,32,123444,False,0.715,0.214,1,-9.715,1,0.27,0.158,0.928,0.101,0.319,80.922,4,study
65044,65044,6LLNU2a29JY8OiwAecBuph,Yuvan Shankar Raja;Senthil Dass,Pasalapoodi Veerababu (Original Motion Picture Soundtrack),Aakasam Maaruthalli,21,107550,False,0.692,0.431,0,-9.158,0,0.0295,0.336,1.59e-05,0.166,0.416,99.951,4,k-pop
6978,6978,02BHN1ZmEF1KSXYUWL9alN,Carpathian Forest,Likeim,Likeim,16,165030,False,0.297,0.985,0,-6.411,1,0.175,5.35e-05,0.827,0.246,0.398,164.978,4,black-metal
54126,54126,2fLFNk6oZD6vGQ3CvnA4NI,Ochre,A Midsummer Nice Dream,Low Grav Freefall (High Altitude Mix),15,272000,False,0.512,0.821,6,-12.631,1,0.0722,0.367,0.716,0.126,0.15,159.875,4,idm
63200,63200,3fCO1n6l7yekcNRDRkoJJ4,Galileo Galilei,PORTAL,青い栞,53,337960,False,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,4,j-rock
72382,72382,5Rb3OxCE0BAuDfgTr4awtF,Asking Alexandria,Like A House On Fire,Antisocialist,56,216411,True,0.572,0.852,6,-4.712,0,0.0322,0.00105,0.0,0.0844,0.378,129.969,4,metalcore
41561,41561,0J3Byk1w48wfuYOExLfdEl,Within Temptation;Chris Jones,An Acoustic Night At The Theatre,Utopia (feat. Chris Jones),39,230306,False,0.288,0.561,6,-6.461,1,0.0296,0.0264,0.0,0.119,0.183,113.599,4,goth
53316,53316,7GDGbF9PMU3sjxtmZFXWN4,Joel Corry;Mabel,House Anthems,I Wish,1,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,house
17922,17922,0wI4vrJkIMDBcmYHiGWKt5,Tayhana,Cenizas Quedaban,Hasta Que Me Quieras,14,332571,False,0.751,0.942,9,-8.2,1,0.0629,0.54,0.875,0.101,0.611,140.054,4,club
99406,99406,6QZ1nV8wJb28mtsL6UG6hk,Raghav Chaitanya,Tere Bin,Tere Bin,38,270198,False,0.333,0.493,6,-10.047,1,0.0495,0.802,0.00169,0.104,0.185,102.686,4,singer-songwriter
104856,104856,4qEHMJyER7OntYTtPsIT1W,Aitana,11 RAZONES,11 RAZONES,60,213179,False,0.55,0.874,5,-3.937,1,0.0508,0.00599,0.0,0.214,0.348,166.011,4,spanish
65977,65977,5hp6KZ2u1WpJGaqweRzCPh,Yuvan Shankar Raja;Shweta Pandit,Billa 2 (Original Motion Picture Soundtrack),Idhayam,43,244120,False,0.491,0.524,10,-6.926,1,0.0682,0.387,3.97e-05,0.0982,0.201,179.669,3,k-pop
3099,3099,0nI0q4NuoOIskGNRizI6vs,Korn,Metal Lives!,Rotting in Vain,0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,alternative
20186,20186,3eiyVLzApYhOhO90xE1xG4,Lady Gaga,Halloween Party 2022,Born This Way,1,260413,False,0.586,0.835,11,-5.117,1,0.146,0.00387,0.0,0.304,0.492,123.936,4,dance
85183,85183,6NthJCbsfFFrTK2OYZTRCp,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Ciúme,44,242453,False,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,punk-rock
4948,4948,0OPAfFVbyXiGJTHsXqrC7o,Virginia Astley,80s Deep Dive,A Summer Long Since Passed,24,277160,False,0.453,0.268,4,-15.611,1,0.0318,0.947,0.766,0.519,0.115,111.414,4,ambient
10648,10648,1WKeqxYEjZHbu8W3UcjQJF,The Chemical Brothers,Brotherhood,Electronic Battle Weapon 10,13,493179,False,0.521,0.923,0,-4.869,1,0.0451,0.000354,0.743,0.129,0.773,131.957,4,breakbeat
2228,2228,1f9jv3jIHqwZhVW7NMAgYN,Pantera,Groove Metal Roots & Branches,Mouth for War,1,236720,False,0.361,0.97,8,-5.69,0,0.0837,6.58e-06,0.000162,0.039,0.561,156.96,4,alt-rock
52478,52478,1yaKKWXZXjESX3d9pympeW,Hank Williams,The Complete Hank Williams,Fool About You,13,82800,False,0.629,0.386,4,-9.401,1,0.0352,0.985,0.000299,0.223,0.694,76.394,4,honky-tonk
113033,113033,0zpNYm246lwLt7HO6Lwcb1,Michael W. Smith;Carrie Underwood,Santa's Christmas List,All Is Well,0,235493,False,0.238,0.329,5,-7.081,1,0.0354,0.935,0.0,0.118,0.193,136.47,3,world-music
88146,88146,3zTkz1DCxJk09e3iBH8xXi,KAROL G,Perreo Tenebroso Vol. 4,Punto G,0,183160,False,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,4,reggae
63557,63557,3TeMXdcKef8xeWrjepm2IP,MY FIRST STORY,King & Ashley,King & Ashley,51,203786,False,0.528,0.957,5,-4.358,1,0.11,0.000127,0.0,0.119,0.444,107.556,4,j-rock
97472,97472,6b15tU6hfbTMZMeiKjQXV6,Gustavo Mioto,Pé Na Areia (Ao Vivo),Alvoroço - Ao Vivo,47,163157,False,0.638,0.833,4,-3.623,0,0.211,0.39,0.0,0.748,0.704,157.99,4,sertanejo
24712,24712,7fgV6PmHERWcbcVErjGU8K,Kevin Saunderson;e-Dancer,Into The Future,Into The Future - Extended Mix,5,322560,False,0.795,0.905,1,-9.128,1,0.0479,0.000142,0.901,0.547,0.387,125.04,4,detroit-techno
55602,55602,5DdwOYaO8qF9wEphjjmFM0,Rono,Main Aur Tum - Single,Main Aur Tum,46,225344,False,0.622,0.114,4,-14.821,1,0.0609,0.908,1e-06,0.136,0.237,155.794,3,indian
7568,7568,0uAAw9xYT67tUqw1QRjZ0A,The Rubber Knife Gang,Drivin' On,Drivin' On,23,218306,False,0.748,0.644,2,-7.539,0,0.029,0.767,0.000139,0.0947,0.967,122.88,4,bluegrass
33466,33466,2Fi9ToRsQ3RmhPQbzCXHFa,Lund,Project Of A Person,Issues,50,188560,True,0.754,0.517,11,-7.598,1,0.0368,0.587,0.0,0.0971,0.299,120.061,4,emo
101377,101377,6FF4ClqfWoA36QFLaTAkLj,"Deep Sleep;Sleep Baby Sleep;Lullabies for Deep Meditation;Relax Meditate Sleep;Relaxation;Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief","Pure Brown Noise and Ambient Combinations, including Clothes Dryers, Waterfalls, Crickets and more (Loopable Audio for Insomnia, Meditation, and Restless Children)",Pure Brown Noise - Loopable with no fade,39,71397,False,0.0,2.01e-05,10,-17.502,0,0.0,0.0,0.124,0.688,0.0,0.0,0,sleep
2593,2593,2OYM8AomneL1lq8LjsT3bv,Los Rodriguez,Música para casa,100 Pajaros Volando,0,261600,False,0.313,0.663,2,-7.716,1,0.0302,0.0392,0.0,0.171,0.398,162.577,3,alt-rock
89786,89786,6whYUhik5DP4ycyFafFAsB,Alex Sensation;Ozuna,Queda poco para la PAES 2.0,Que Va,0,239826,False,0.768,0.828,0,-3.371,1,0.0532,0.153,0.0,0.0524,0.827,90.982,4,reggaeton
11524,11524,2ylCrFiBu98SC0vFfaCent,The Beatles,Revolver (Remastered),I'm Only Sleeping - Remastered 2009,59,180320,False,0.494,0.47,8,-9.599,0,0.0301,0.21,0.0,0.28,0.698,103.477,4,british
113406,113406,0hhyxHohjhc6d2Tg7FvQhZ,Lincoln Brewster,God of the Impossible (Deluxe),God of the Impossible,38,283066,False,0.546,0.708,10,-6.406,1,0.0335,0.0288,0.0,0.133,0.371,121.994,4,world-music
85027,85027,0D3Z0cjHZ7YSUnFi3EEkdV,blink-182,Halloween Party Canzoni per Bambini 2022,All The Small Things,0,171066,False,0.442,0.9,0,-5.032,1,0.0529,0.0109,0.0,0.395,0.609,148.62,4,punk-rock
60476,60476,45xFvdSohHSG3aiOo9FzsF,Popcaan,Where We Come From,Cool It,23,179406,False,0.802,0.68,5,-5.912,0,0.217,0.344,0.0,0.319,0.766,99.982,4,j-dance
67179,67179,2qoKPCtY8GuiSIVO1t5XWB,Anuel AA;KAROL G,Reggeaton Imperdible,Secreto,1,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,latin
57539,57539,4FjGjFQoSU3ZiTWDEKF3NO,Owl City,CHRISTMAS TOP HITS 2022,Peppermint Winter,0,240560,False,0.451,0.803,0,-4.932,1,0.0398,0.208,0.0,0.0764,0.145,153.95,3,indie
23790,23790,6qKHsD4293NoFznDaozJpk,Saxity;Robbie Rosen,Romantic Ocean,The Deeper I Fall,27,166330,False,0.729,0.741,9,-4.712,0,0.039,0.0139,0.0,0.221,0.751,128.068,4,deep-house
113857,113857,13OhZWtL7Tqa0uneEtruzg,Bryan & Katie Torwalt,Champion,High Above,23,298080,False,0.389,0.685,7,-8.478,1,0.0327,0.00859,9.45e-05,0.122,0.125,75.019,4,world-music
42669,42669,1xG1EwwTL3obzAb4kUr9yt,Sex Prisoner,Tannhauser Gate,Lamp Lighter Inn,13,40468,False,0.173,0.917,0,-4.835,1,0.127,3.1e-06,0.508,0.312,0.474,161.38,1,grindcore
69665,69665,7B7VD5FgF4vQXgZTt0faaI,Saleem,Jai Mata Di,Sone Da Darbar,22,286600,False,0.703,0.655,7,-9.059,0,0.0524,0.484,0.0,0.0685,0.883,119.958,4,malay
106284,106284,4GvnQxbUmhVVkiCv1we68a,Eddie Meduza,Väg 13,Sju idioter,43,183133,True,0.739,0.828,4,-7.353,1,0.0289,0.78,1.65e-06,0.32,0.974,103.398,4,swedish
106430,106430,2aIQkhpMTfXyv1jAAIC05K,Håkan Hellström,Det är så jag säger det,Aprilhimlen,39,282213,False,0.23,0.865,4,-5.56,1,0.0564,0.000971,4.9e-05,0.0836,0.484,109.157,4,swedish
31904,31904,5ZESanTyKmIOXBu7se7z6U,Sak Noel;Salvi;Franklin Dam,Tocame,Tocame,61,157500,False,0.865,0.607,2,-8.039,0,0.0535,0.217,0.879,0.0571,0.0869,127.998,4,electro
94502,94502,5zxF5OGQKFQTPZoKUaY35q,Ollie,Maybe This Was Supposed To Happen,Eyes,28,179314,False,0.725,0.645,2,-7.407,1,0.0614,0.468,0.0,0.15,0.522,172.043,4,sad
69983,69983,00VxUWUIKIY3DphqHzZjK5,Gersson Edinbaro,Neerae 5,With My Hands Lifted High,18,348040,False,0.576,0.852,9,-6.608,1,0.246,0.593,5.74e-06,0.975,0.907,104.933,3,malay
76991,76991,0bjA4324S2Rjm3FWfSJ15y,Jean-Philippe Rameau;Teodor Currentzis,Rameau - The Sound of Light,"Zoroastre, RCT 62, Act I, Scène III: Air tendre en rendeau",20,142546,False,0.0925,0.00793,6,-32.888,0,0.0459,0.974,0.0,0.0737,0.107,170.664,3,opera
42522,42522,4y3MHvGlnhx2TXYH1wLlSI,Burnt By The Sun,Soundtrack to the Personal Revolution,Dow Jones And The Temple Of Doom,13,168680,False,0.244,0.942,6,-4.074,0,0.184,4.24e-05,0.647,0.267,0.195,97.498,4,grindcore
2006,2006,4gHnSNHs8RyVukKoWdS99f,Nirvana,Nevermind (Remastered),Something In The Way,76,232146,False,0.427,0.201,8,-13.044,1,0.0317,0.745,0.263,0.109,0.0668,105.218,4,alt-rock
32506,32506,37Z5k8wOib7DGYhMZ07EfK,6091;Padmaja Sreenivasan,Malligai,Malligai,26,158316,False,0.443,0.55,1,-8.551,1,0.0877,0.93,5.58e-05,0.347,0.33,143.651,1,electronic
9211,9211,60Paotn7Sl6Zed8VWpKwg6,Fernandinho,Teus Sonhos (ao Vivo),Tudo é Possível - Ao Vivo,48,260853,False,0.279,0.732,5,-6.236,0,0.0346,0.0838,0.0,0.904,0.382,175.875,4,brazil
28503,28503,3omHpz9fmngYFdHDRLGeRZ,Virtual Riot;PRXZM,In My Head,In My Head,46,222352,False,0.708,0.713,11,-5.39,1,0.0657,0.0555,0.00389,0.32,0.264,101.999,4,dub
102047,102047,5YVmHTAsdWnoanWXB7AwZX,Jax,Like My Father,Like My Father,72,183428,False,0.492,0.224,5,-8.098,1,0.0493,0.91,0.0,0.142,0.424,93.039,4,songwriter
69784,69784,1YeIfRzBJlQYH8tLzpUf00,Sajeer Koppam,Mazhamegham,Nee Mazhayayi,21,253535,False,0.519,0.457,6,-6.242,0,0.026,0.568,4.37e-05,0.149,0.327,110.036,4,malay
